Tissue	Module	Symbol	is.hub
Muscle	M4	TRPC4AP	no
Muscle	M4	TRPM3	no
Muscle	M4	TRPM4	no
Muscle	M4	TRPS1	no
Muscle	M4	TRPT1	no
Muscle	M4	TRRAP	no
Muscle	M4	TSC2	no
Muscle	M4	TSC22D3	no
Muscle	M4	TSC22D4	no
Muscle	M4	TSEN54	no
Muscle	M4	TSGA14	no
Muscle	M4	TSHZ1	yes
Muscle	M4	TSLP	no
Muscle	M4	TSPAN14	no
Muscle	M4	TSPAN17	yes
Muscle	M4	TSPAN18	no
Muscle	M4	TSPAN33	no
Muscle	M4	TSPAN7	no
Muscle	M4	TSPAN8	yes
Muscle	M4	TSPAN9	no
Muscle	M4	TSPYL1	no
Muscle	M4	TSPYL2	no
Muscle	M4	TSPYL3	no
Muscle	M4	TSPYL5	no
Muscle	M4	TSR2	no
Muscle	M4	TSSC4	no
Muscle	M4	TTC1	no
Muscle	M4	TTC12	no
Muscle	M4	TTC13	no
Muscle	M4	TTC14	no
Muscle	M4	TTC15	no
Muscle	M4	TTC18	no
Muscle	M4	TTC19	no
Muscle	M4	TTC26	no
Muscle	M4	TTC3	no
Muscle	M4	TTC31	no
Muscle	M4	TTC37	no
Muscle	M4	TTC38	no
Muscle	M4	TTC39B	no
Muscle	M4	TTC4	no
Muscle	M4	TTC5	no
Muscle	M4	TTC9C	no
Muscle	M4	TTF2	no
Muscle	M4	TTLL1	no
Muscle	M4	TTLL12	no
Muscle	M4	TTLL5	no
Muscle	M4	TTYH2	no
Muscle	M4	TUBA3D	no
Muscle	M4	TUBA8	no
Muscle	M4	TUBB2B	no
Muscle	M4	TUBG1	no
Muscle	M4	TUBG2	no
Muscle	M4	TUBGCP6	no
Muscle	M4	TUG1	no
Muscle	M4	TUSC1	no
Muscle	M4	TUT1	no
Muscle	M4	TWISTNB	no
Muscle	M4	TXLNA	no
Muscle	M4	TXNDC11	no
Muscle	M4	TXNDC16	no
Muscle	M4	TXNIP	no
Muscle	M4	TXNL4B	no
Muscle	M4	TXNRD2	no
Muscle	M4	TYK2	no
Muscle	M4	TYSND1	no
Muscle	M4	TYW1	no
Muscle	M4	TYW1B	no
Muscle	M4	TYW3	no
Muscle	M4	U2AF1L2	no
Muscle	M4	U2AF1L4	no
Muscle	M4	UAP1L1	no
Muscle	M4	UBA1	yes
Muscle	M4	UBA6	no
Muscle	M4	UBAC1	no
Muscle	M4	UBAC2	yes
Muscle	M4	UBAP1	no
Muscle	M4	UBAP2	no
Muscle	M4	UBAP2L	no
Muscle	M4	UBC	no
Muscle	M4	UBE1	yes
Muscle	M4	UBE2A	no
Muscle	M4	UBE2E1	no
Muscle	M4	UBE2E3	no
Muscle	M4	UBE2F	no
Muscle	M4	UBE2J1	no
Muscle	M4	UBE2J2	no
Muscle	M4	UBE2L3	yes
Muscle	M4	UBE2M	no
Muscle	M4	UBE2MP1	no
Muscle	M4	UBE2O	no
Muscle	M4	UBE2Q1	no
Muscle	M4	UBE2R2	no
Muscle	M4	UBE2Z	no
Muscle	M4	UBE3A	no
Muscle	M4	UBE3C	no
Muscle	M4	UBIAD1	no
Muscle	M4	UBL3	no
Muscle	M4	UBL4A	yes
Muscle	M4	UBL7	no
Muscle	M4	UBN1	no
Muscle	M4	UBN2	no
Muscle	M4	UBP1	no
Muscle	M4	UBQLN4	yes
Muscle	M4	UBR4	yes
Muscle	M4	UBR7	no
Muscle	M4	UBTD1	no
Muscle	M4	UBTF	no
Muscle	M4	UBXN1	yes
Muscle	M4	UBXN4	no
Muscle	M4	UBXN7	no
Muscle	M4	UCHL5IP	no
Muscle	M4	UCKL1	no
Muscle	M4	UCP2	no
Muscle	M4	UCP3	yes
Muscle	M4	UFC1	no
Muscle	M4	UFSP1	no
Muscle	M4	UGCGL2	no
Muscle	M4	UGT1A6	no
Muscle	M4	UHRF1	no
Muscle	M4	UHRF2	no
Muscle	M4	ULK1	no
Muscle	M4	ULK2	no
Muscle	M4	ULK3	no
Muscle	M4	UNC119	no
Muscle	M4	UNC119B	no
Muscle	M4	UNC13B	yes
Muscle	M4	UNC45B	no
Muscle	M4	UNC50	no
Muscle	M4	UNKL	no
Muscle	M4	UPB1	no
Muscle	M4	UPF3A	no
Muscle	M4	UPF3B	no
Muscle	M4	UPRT	no
Muscle	M4	UQCR	no
Muscle	M4	URB1	no
Muscle	M4	URB2	no
Muscle	M4	UROD	no
Muscle	M4	UROS	no
Muscle	M4	USF1	no
Muscle	M4	USF2	yes
Muscle	M4	USHBP1	no
Muscle	M4	USP1	yes
Muscle	M4	USP10	no
Muscle	M4	USP11	no
Muscle	M4	USP14	no
Muscle	M4	USP2	no
Muscle	M4	USP21	no
Muscle	M4	USP32	no
Muscle	M4	USP34	no
Muscle	M4	USP35	no
Muscle	M4	USP37	no
Muscle	M4	USP38	no
Muscle	M4	USP39	no
Muscle	M4	USP4	no
Muscle	M4	USP42	no
Muscle	M4	USP45	no
Muscle	M4	USP46	no
Muscle	M4	USP5	no
Muscle	M4	USP54	no
Muscle	M4	USP7	no
Muscle	M4	USP9X	no
Muscle	M4	UTP14C	no
Muscle	M4	UTP23	no
Muscle	M4	UTP6	no
Muscle	M4	VAMP1	no
Muscle	M4	VAMP2	no
Muscle	M4	VAMP3	no
Muscle	M4	VAMP4	no
Muscle	M4	VAMP7	no
Muscle	M4	VAMP8	no
Muscle	M4	VAPA	no
Muscle	M4	VARS	no
Muscle	M4	VARS2	no
Muscle	M4	VASH1	no
Muscle	M4	VAT1L	no
Muscle	M4	VCP	no
Muscle	M4	VDAC1	no
Muscle	M4	VEGFA	no
Muscle	M4	VEGFB	yes
Muscle	M4	VEZF1	no
Muscle	M4	VGLL2	no
Muscle	M4	VGLL4	no
Muscle	M4	VHL	no
Muscle	M4	VISA	no
Muscle	M4	VN1R1	no
Muscle	M4	VPREB3	no
Muscle	M4	VPS11	no
Muscle	M4	VPS13B	no
Muscle	M4	VPS13D	no
Muscle	M4	VPS16	no
Muscle	M4	VPS18	no
Muscle	M4	VPS28	no
Muscle	M4	VPS33B	no
Muscle	M4	VPS37C	no
Muscle	M4	VPS37D	no
Muscle	M4	VPS39	no
Muscle	M4	VPS4A	no
Muscle	M4	VRK3	no
Muscle	M4	VSTM2A	no
Muscle	M4	VTI1B	no
Muscle	M4	VWF	no
Muscle	M4	WAPAL	no
Muscle	M4	WASF3	no
Muscle	M4	WASH2P	no
Muscle	M4	WASH5P	no
Muscle	M4	WBP1	no
Muscle	M4	WBP11	no
Muscle	M4	WBP11P1	no
Muscle	M4	WBP2	no
Muscle	M4	WBSCR27	no
Muscle	M4	WDFY1	yes
Muscle	M4	WDFY3	no
Muscle	M4	WDR13	no
Muscle	M4	WDR18	no
Muscle	M4	WDR20	no
Muscle	M4	WDR22	yes
Muscle	M4	WDR24	no
Muscle	M4	WDR25	no
Muscle	M4	WDR26	no
Muscle	M4	WDR33	no
Muscle	M4	WDR36	no
Muscle	M4	WDR37	no
Muscle	M4	WDR4	no
Muscle	M4	WDR41	no
Muscle	M4	WDR42A	no
Muscle	M4	WDR44	no
Muscle	M4	WDR45	no
Muscle	M4	WDR46	no
Muscle	M4	WDR48	no
Muscle	M4	WDR5	no
Muscle	M4	WDR59	no
Muscle	M4	WDR61	no
Muscle	M4	WDR62	no
Muscle	M4	WDR68	yes
Muscle	M4	WDR7	no
Muscle	M4	WDR73	no
Muscle	M4	WDR74	no
Muscle	M4	WDR75	no
Muscle	M4	WDR79	no
Muscle	M4	WDR8	no
Muscle	M4	WDR81	no
Muscle	M4	WDR82	no
Muscle	M4	WDR89	no
Muscle	M4	WDR90	no
Muscle	M4	WDR91	no
Muscle	M4	WDTC1	no
Muscle	M4	WDYHV1	no
Muscle	M4	WHSC1L1	no
Muscle	M4	WIBG	no
Muscle	M4	WIPF2	no
Muscle	M4	WIPI1	no
Muscle	M4	WIPI2	no
Muscle	M4	WNK2	no
Muscle	M4	WNT11	no
Muscle	M4	WNT4	no
Muscle	M4	WRB	no
Muscle	M4	WRN	no
Muscle	M4	WRNIP1	no
Muscle	M4	WTAP	no
Muscle	M4	WWOX	no
Muscle	M4	WWP1	no
Muscle	M4	WWP2	no
Muscle	M4	XAB2	yes
Muscle	M4	XAGE1E	no
Muscle	M4	XBP1	no
Muscle	M4	XCR1	no
Muscle	M4	XIST	no
Muscle	M4	XKR8	no
Muscle	M4	XPC	no
Muscle	M4	XPNPEP1	no
Muscle	M4	XPO1	no
Muscle	M4	XPO5	no
Muscle	M4	XRCC1	no
Muscle	M4	XRCC3	no
Muscle	M4	XRCC6	yes
Muscle	M4	XRN1	no
Muscle	M4	XYLT2	no
Muscle	M4	YARS	no
Muscle	M4	YBX2	no
Muscle	M4	YIF1A	no
Muscle	M4	YIPF2	no
Muscle	M4	YIPF3	no
Muscle	M4	YIPF6	no
Muscle	M4	YIPF7	no
Muscle	M4	YLPM1	no
Muscle	M4	YOD1	no
Muscle	M4	YPEL3	no
Muscle	M4	YTHDF1	no
Muscle	M4	YTHDF2	no
Muscle	M4	YTHDF3	no
Muscle	M4	YWHAE	yes
Muscle	M4	YY1AP1	no
Muscle	M4	ZBED1	no
Muscle	M4	ZBED4	no
Muscle	M4	ZBTB17	no
Muscle	M4	ZBTB22	no
Muscle	M4	ZBTB24	no
Muscle	M4	ZBTB3	no
Muscle	M4	ZBTB33	no
Muscle	M4	ZBTB34	no
Muscle	M4	ZBTB4	yes
Muscle	M4	ZBTB40	no
Muscle	M4	ZBTB44	no
Muscle	M4	ZBTB45	no
Muscle	M4	ZBTB46	no
Muscle	M4	ZBTB47	no
Muscle	M4	ZBTB5	no
Muscle	M4	ZBTB6	no
Muscle	M4	ZBTB7B	no
Muscle	M4	ZC3H10	no
Muscle	M4	ZC3H11A	no
Muscle	M4	ZC3H12C	no
Muscle	M4	ZC3H15	no
Muscle	M4	ZC3H18	no
Muscle	M4	ZC3H3	no
Muscle	M4	ZC3H4	no
Muscle	M4	ZC3H5	yes
Muscle	M4	ZC3H6	no
Muscle	M4	ZC3H8	no
Muscle	M4	ZC3HC1	no
Muscle	M4	ZCCHC14	no
Muscle	M4	ZCCHC17	no
Muscle	M4	ZCCHC3	no
Muscle	M4	ZCRB1	no
Muscle	M4	ZCWPW1	no
Muscle	M4	ZDHHC13	no
Muscle	M4	ZDHHC14	no
Muscle	M4	ZDHHC17	no
Muscle	M4	ZDHHC19	no
Muscle	M4	ZDHHC21	no
Muscle	M4	ZDHHC3	no
Muscle	M4	ZDHHC4	no
Muscle	M4	ZDHHC5	no
Muscle	M4	ZDHHC7	no
Muscle	M4	ZDHHC8	yes
Muscle	M4	ZDHHC9	yes
Muscle	M4	ZEB2	no
Muscle	M4	ZFAND2A	no
Muscle	M4	ZFAND2B	no
Muscle	M4	ZFAND3	yes
Muscle	M4	ZFAND5	yes
Muscle	M4	ZFC3H1	no
Muscle	M4	ZFHX3	no
Muscle	M4	ZFHX4	no
Muscle	M4	ZFP112	no
Muscle	M4	ZFP161	no
Muscle	M4	ZFP2	no
Muscle	M4	ZFP3	no
Muscle	M4	ZFPM1	no
Muscle	M4	ZFY	no
Muscle	M4	ZFYVE20	no
Muscle	M4	ZFYVE26	no
Muscle	M4	ZFYVE27	no
Muscle	M4	ZHX2	no
Muscle	M4	ZHX3	no
Muscle	M4	ZKSCAN4	no
Muscle	M4	ZMAT2	no
Muscle	M4	ZMPSTE24	no
Muscle	M4	ZMYM2	no
Muscle	M4	ZMYM3	no
Muscle	M4	ZMYM4	no
Muscle	M4	ZMYND19	no
Muscle	M4	ZMYND8	no
Muscle	M4	ZNF132	no
Muscle	M4	ZNF133	no
Muscle	M4	ZNF134	no
Muscle	M4	ZNF148	no
Muscle	M4	ZNF154	no
Muscle	M4	ZNF16	no
Muscle	M4	ZNF17	no
Muscle	M4	ZNF175	no
Muscle	M4	ZNF18	no
Muscle	M4	ZNF187	no
Muscle	M4	ZNF189	no
Muscle	M4	ZNF193	no
Muscle	M4	ZNF197	no
Muscle	M4	ZNF2	no
Muscle	M4	ZNF20	no
Muscle	M4	ZNF205	no
Muscle	M4	ZNF211	no
Muscle	M4	ZNF212	no
Muscle	M4	ZNF214	no
Muscle	M4	ZNF219	no
Muscle	M4	ZNF226	no
Muscle	M4	ZNF227	no
Muscle	M4	ZNF232	no
Muscle	M4	ZNF235	no
Muscle	M4	ZNF238	no
Muscle	M4	ZNF25	no
Muscle	M4	ZNF252	no
Muscle	M4	ZNF256	no
Muscle	M4	ZNF259	no
Muscle	M4	ZNF26	no
Muscle	M4	ZNF260	no
Muscle	M4	ZNF263	no
Muscle	M4	ZNF266	no
Muscle	M4	ZNF271	no
Muscle	M4	ZNF28	no
Muscle	M4	ZNF280D	no
Muscle	M4	ZNF283	no
Muscle	M4	ZNF285A	no
Muscle	M4	ZNF30	no
Muscle	M4	ZNF302	no
Muscle	M4	ZNF304	no
Muscle	M4	ZNF318	no
Muscle	M4	ZNF319	no
Muscle	M4	ZNF320	no
Muscle	M4	ZNF322A	no
Muscle	M4	ZNF324	no
Muscle	M4	ZNF326	no
Muscle	M4	ZNF329	no
Muscle	M4	ZNF334	no
Muscle	M4	ZNF337	no
Muscle	M4	ZNF34	no
Muscle	M4	ZNF341	no
Muscle	M4	ZNF343	no
Muscle	M4	ZNF346	no
Muscle	M4	ZNF35	no
Muscle	M4	ZNF358	no
Muscle	M4	ZNF362	no
Muscle	M4	ZNF384	no
Muscle	M4	ZNF395	no
Muscle	M4	ZNF397	no
Muscle	M4	ZNF397OS	no
Muscle	M4	ZNF407	no
Muscle	M4	ZNF408	no
Muscle	M4	ZNF41	no
Muscle	M4	ZNF410	no
Muscle	M4	ZNF414	no
Muscle	M4	ZNF416	no
Muscle	M4	ZNF418	no
Muscle	M4	ZNF423	yes
Muscle	M4	ZNF425	no
Muscle	M4	ZNF428	no
Muscle	M4	ZNF431	no
Muscle	M4	ZNF432	no
Muscle	M4	ZNF433	no
Muscle	M4	ZNF434	no
Muscle	M4	ZNF436	no
Muscle	M4	ZNF438	no
Muscle	M4	ZNF444	no
Muscle	M4	ZNF45	no
Muscle	M4	ZNF460	no
Muscle	M4	ZNF462	no
Muscle	M4	ZNF468	no
Muscle	M4	ZNF480	no
Muscle	M4	ZNF484	no
Muscle	M4	ZNF491	no
Muscle	M4	ZNF500	no
Muscle	M4	ZNF502	no
Muscle	M4	ZNF509	no
Muscle	M4	ZNF511	no
Muscle	M4	ZNF512B	no
Muscle	M4	ZNF514	no
Muscle	M4	ZNF518A	no
Muscle	M4	ZNF524	no
Muscle	M4	ZNF526	no
Muscle	M4	ZNF529	no
Muscle	M4	ZNF540	no
Muscle	M4	ZNF543	no
Muscle	M4	ZNF550	no
Muscle	M4	ZNF551	no
Muscle	M4	ZNF558	no
Muscle	M4	ZNF563	no
Muscle	M4	ZNF579	no
Muscle	M4	ZNF580	no
Muscle	M4	ZNF592	no
Muscle	M4	ZNF593	no
Muscle	M4	ZNF594	no
Muscle	M4	ZNF598	no
Muscle	M4	ZNF606	no
Muscle	M4	ZNF609	no
Muscle	M4	ZNF614	no
Muscle	M4	ZNF616	no
Muscle	M4	ZNF618	no
Muscle	M4	ZNF622	no
Muscle	M4	ZNF630	no
Muscle	M4	ZNF653	no
Muscle	M4	ZNF655	no
Muscle	M4	ZNF667	no
Muscle	M4	ZNF668	no
Muscle	M4	ZNF671	no
Muscle	M4	ZNF672	yes
Muscle	M4	ZNF680	no
Muscle	M4	ZNF688	no
Muscle	M4	ZNF689	no
Muscle	M4	ZNF696	no
Muscle	M4	ZNF700	no
Muscle	M4	ZNF706	no
Muscle	M4	ZNF721	no
Muscle	M4	ZNF746	no
Muscle	M4	ZNF767	no
Muscle	M4	ZNF77	no
Muscle	M4	ZNF772	no
Muscle	M4	ZNF775	no
Muscle	M4	ZNF776	no
Muscle	M4	ZNF777	no
Muscle	M4	ZNF783	no
Muscle	M4	ZNF784	no
Muscle	M4	ZNF787	no
Muscle	M4	ZNF789	no
Muscle	M4	ZNF792	no
Muscle	M4	ZNF80	no
Muscle	M4	ZNF800	no
Muscle	M4	ZNF807	no
Muscle	M4	ZNF821	no
Muscle	M4	ZNF823	no
Muscle	M4	ZNF828	no
Muscle	M4	ZNF836	no
Muscle	M4	ZNF84	no
Muscle	M4	ZNF844	no
Muscle	M4	ZNFX1	no
Muscle	M4	ZNHIT1	no
Muscle	M4	ZNHIT3	no
Muscle	M4	ZNRD1	no
Muscle	M4	ZP3	no
Muscle	M4	ZRANB2	yes
Muscle	M4	ZSCAN12L1	no
Muscle	M4	ZSCAN18	no
Muscle	M4	ZSCAN2	no
Muscle	M4	ZSCAN21	no
Muscle	M4	ZSWIM5	no
Muscle	M4	ZSWIM7	no
Muscle	M4	ZUFSP	no
Muscle	M4	ZW10	no
Muscle	M4	ZWILCH	no
Muscle	M4	ZXDA	no
Muscle	M4	ZXDB	no
Muscle	M4	ZXDC	no
Muscle	M4	ZYG11B	no
Muscle	M4	ZYX	no
Muscle	M4	ZZEF1	no
Muscle	M4	dJ341D10.1	no
Muscle	M40	B4GALT4	no
Muscle	M40	FAM171A1	no
Muscle	M40	H1F0	no
Muscle	M40	HFM1	no
Muscle	M40	HMGN2	yes
Muscle	M40	LOC148915	no
Muscle	M40	LOC730534	yes
Muscle	M40	N4BP2L1	no
Muscle	M40	TRMT5	no
Muscle	M40	TTC28	no
Muscle	M40	ZNF234	no
Muscle	M40	ZNF426	no
Muscle	M401	A2M	no
Muscle	M401	AAK1	no
Muscle	M401	AMY1C	no
Muscle	M401	ATE1	no
Muscle	M401	ATP11B	no
Muscle	M401	BCAR1	no
Muscle	M401	C12orf4	no
Muscle	M401	C18orf22	no
Muscle	M401	C19orf52	no
Muscle	M401	CANX	no
Muscle	M401	CCNL2	no
Muscle	M401	CISD3	no
Muscle	M401	CMAH	no
Muscle	M401	COG4	no
Muscle	M401	COPS3	no
Muscle	M401	CPNE8	no
Muscle	M401	DMXL1	no
Muscle	M401	EDEM2	no
Muscle	M401	EEF1AL7	no
Muscle	M401	ELMOD3	no
Muscle	M401	EPHB4	no
Muscle	M401	FAM108A3	no
Muscle	M401	FAM40A	no
Muscle	M401	FBXW5	no
Muscle	M401	FRAP1	no
Muscle	M401	FUNDC2	no
Muscle	M401	GATA2	no
Muscle	M401	GNRH1	no
Muscle	M401	HDGFRP3	no
Muscle	M401	HMGN1	no
Muscle	M401	HSP90B1	no
Muscle	M401	HSPC157	no
Muscle	M401	IFT52	no
Muscle	M401	IQGAP1	no
Muscle	M401	JAZF1	no
Muscle	M401	KRTAP10.2	no
Muscle	M401	LOC100132992	no
Muscle	M401	LOC128192	no
Muscle	M401	LOC134997	yes
Muscle	M401	LOC200420	no
Muscle	M401	LOC341457	no
Muscle	M401	LOC389223	yes
Muscle	M401	LOC392285	no
Muscle	M401	LOC402251	no
Muscle	M401	LOC402644	no
Muscle	M401	LOC439953	yes
Muscle	M401	LOC440063	no
Muscle	M401	LOC441241	no
Muscle	M401	LOC643287	no
Muscle	M401	LOC643997	no
Muscle	M401	LOC644739	no
Muscle	M401	LOC645676	no
Muscle	M401	LOC645715	yes
Muscle	M401	LOC649801	no
Muscle	M401	LOC650157	no
Muscle	M401	LOC653505	no
Muscle	M401	LOC728026	no
Muscle	M401	LOC728368	no
Muscle	M401	LOC728672	yes
Muscle	M401	LOC730278	no
Muscle	M401	LRP1	no
Muscle	M401	LYST	no
Muscle	M401	MBOAT1	no
Muscle	M401	MEGF8	no
Muscle	M401	MGC5457	no
Muscle	M401	MTRF1	no
Muscle	M401	NBPF14	no
Muscle	M401	NIP30	no
Muscle	M401	NR1H2	no
Muscle	M401	NUDT3	no
Muscle	M401	PANK4	no
Muscle	M401	POLR3E	no
Muscle	M401	PPIAL4A	no
Muscle	M401	PPIE	no
Muscle	M401	PPT1	no
Muscle	M401	PREP	no
Muscle	M401	RAB13	no
Muscle	M401	RHOB	no
Muscle	M401	RPL3	no
Muscle	M401	RPN2	no
Muscle	M401	S1PR1	no
Muscle	M401	SAMD11	no
Muscle	M401	SEC23A	no
Muscle	M401	SEMA3F	no
Muscle	M401	SEPT11	no
Muscle	M401	SERP1	no
Muscle	M401	SMCR7	no
Muscle	M401	SNX7	no
Muscle	M401	SS18	no
Muscle	M401	SSX4	no
Muscle	M401	SULF2	no
Muscle	M401	TBL3	no
Muscle	M401	TIMP3	no
Muscle	M401	TMSL3	yes
Muscle	M401	TMTC4	no
Muscle	M401	YWHAQ	no
Muscle	M401	ZBTB43	no
Muscle	M401	ZFP36L1	no
Muscle	M402	AASDHPPT	no
Muscle	M402	ABCA7	no
Muscle	M402	ARF3	no
Muscle	M402	BAZ1A	no
Muscle	M402	BMP1	no
Muscle	M402	CBLN3	no
Muscle	M402	CCDC146	no
Muscle	M402	CD302	no
Muscle	M402	CHCHD8	no
Muscle	M402	CKLF	no
Muscle	M402	CLPTM1L	no
Muscle	M402	CNPY3	no
Muscle	M402	CRTAP	no
Muscle	M402	CYFIP1	no
Muscle	M402	DOCK9	no
Muscle	M402	EEF1A1	no
Muscle	M402	GATC	no
Muscle	M402	HIP1	no
Muscle	M402	IFITM2	no
Muscle	M402	IFITM3	no
Muscle	M402	KIAA1026	no
Muscle	M402	LOC100133017	no
Muscle	M402	LOC374395	no
Muscle	M402	LOC440595	yes
Muscle	M402	LOC441461	no
Muscle	M402	LOC642741	no
Muscle	M402	LOC644604	no
Muscle	M402	LOC649150	yes
Muscle	M402	LOC653881	no
Muscle	M402	MANBAL	no
Muscle	M402	MGAT1	no
Muscle	M402	MTRR	no
Muscle	M402	NMD3	no
Muscle	M402	PEX13	no
Muscle	M402	PLXNB2	no
Muscle	M402	PXDNL	no
Muscle	M402	RDH14	no
Muscle	M402	RSBN1L	no
Muscle	M402	SNX13	no
Muscle	M402	SNX19	no
Muscle	M402	TMEM179B	no
Muscle	M402	TNFAIP8	no
Muscle	M402	VPS26B	no
Muscle	M403	ACTB	no
Muscle	M403	ALDH2	no
Muscle	M403	ANKRD6	no
Muscle	M403	ATP2B4	no
Muscle	M403	AZIN1	no
Muscle	M403	BCL2L12	no
Muscle	M403	BRSK1	no
Muscle	M403	C13orf1	no
Muscle	M403	C20orf117	no
Muscle	M403	C3orf17	no
Muscle	M403	C7orf13	no
Muscle	M403	C8orf41	no
Muscle	M403	CAP1	yes
Muscle	M403	CAV2	no
Muscle	M403	CD24	no
Muscle	M403	CMTM6	no
Muscle	M403	COPB1	no
Muscle	M403	DAAM1	no
Muscle	M403	DDX5	no
Muscle	M403	DIP2A	no
Muscle	M403	DOCK1	no
Muscle	M403	EDG1	no
Muscle	M403	EIF4EBP1	no
Muscle	M403	ELTD1	no
Muscle	M403	EMCN	no
Muscle	M403	EXOC2	no
Muscle	M403	FABP5	no
Muscle	M403	FABP5L2	no
Muscle	M403	FAM13A	no
Muscle	M403	FKSG30	yes
Muscle	M403	FLJ20125	no
Muscle	M403	FNDC4	no
Muscle	M403	FTSJ2	no
Muscle	M403	GAGE2B	no
Muscle	M403	GNAI2	no
Muscle	M403	GNG11	yes
Muscle	M403	GSTZ1	no
Muscle	M403	GTF2E1	no
Muscle	M403	ICAM2	no
Muscle	M403	IDUA	no
Muscle	M403	JAM2	no
Muscle	M403	KANK3	no
Muscle	M403	LOC100129960	no
Muscle	M403	LOC100130934	no
Muscle	M403	LOC283267	no
Muscle	M403	LOC387934	no
Muscle	M403	LOC399748	no
Muscle	M403	LOC401076	no
Muscle	M403	LOC402221	no
Muscle	M403	LOC642691	no
Muscle	M403	LOC642956	no
Muscle	M403	LOC647104	no
Muscle	M403	LOC728715	no
Muscle	M403	LOC728780	no
Muscle	M403	LOC731999	no
Muscle	M403	MTIF3	no
Muscle	M403	MYH9	yes
Muscle	M403	NKIRAS1	no
Muscle	M403	NRP1	no
Muscle	M403	NTN1	no
Muscle	M403	NUBP2	no
Muscle	M403	P2RY2	no
Muscle	M403	P704P	no
Muscle	M403	PABPC1	no
Muscle	M403	PACSIN2	no
Muscle	M403	PCDHB3	no
Muscle	M403	PECAM1	yes
Muscle	M403	PFDN4	no
Muscle	M403	PFDN6	no
Muscle	M403	PLCD4	no
Muscle	M403	PORCN	no
Muscle	M403	POTEF	no
Muscle	M403	PPP1R3F	no
Muscle	M403	PPP1R8	no
Muscle	M403	PRDX6	no
Muscle	M403	PSMA2	no
Muscle	M403	PTMS	no
Muscle	M403	RBMS1	no
Muscle	M403	RSL24D1	no
Muscle	M403	S1PR3	no
Muscle	M403	SCRT1	no
Muscle	M403	SDCBP	no
Muscle	M403	SEC23B	no
Muscle	M403	SERPINA10	no
Muscle	M403	SFRS9	no
Muscle	M403	SLC16A4	no
Muscle	M403	SUB1	no
Muscle	M403	THAP10	no
Muscle	M403	TJP1	no
Muscle	M403	TM4SF18	no
Muscle	M403	TMEM116	no
Muscle	M403	TMEM123	no
Muscle	M403	TOMM7	no
Muscle	M403	TSPAN13	no
Muscle	M403	TUSC3	no
Muscle	M403	UBXN11	no
Muscle	M403	USP24	no
Muscle	M403	VTA1	no
Muscle	M403	VWA1	no
Muscle	M403	WDR1	no
Muscle	M403	WDR53	no
Muscle	M403	YWHAZ	no
Muscle	M403	ZNF324B	no
Muscle	M403	ZNF518B	no
Muscle	M404	ACAP2	no
Muscle	M404	ALCAM	no
Muscle	M404	ALDH1L2	no
Muscle	M404	ANKRD29	no
Muscle	M404	ATG16L1	no
Muscle	M404	ATP1A1	no
Muscle	M404	BCL10	no
Muscle	M404	C4orf18	no
Muscle	M404	CALCRL	no
Muscle	M404	CALD1	yes
Muscle	M404	CC2D2A	no
Muscle	M404	CCDC124	no
Muscle	M404	CCDC85B	no
Muscle	M404	CDH6	no
Muscle	M404	CEACAM21	no
Muscle	M404	CLIC4	yes
Muscle	M404	CORO1C	no
Muscle	M404	CPE	no
Muscle	M404	CRISPLD2	no
Muscle	M404	CSRP2	no
Muscle	M404	DDEF2	no
Muscle	M404	DPYD	no
Muscle	M404	DSTN	no
Muscle	M404	EBF2	no
Muscle	M404	ECSCR	no
Muscle	M404	EHD4	no
Muscle	M404	EIF5A2	no
Muscle	M404	ENTPD1	no
Muscle	M404	FAM82A2	no
Muscle	M404	FERMT2	no
Muscle	M404	FLNB	no
Muscle	M404	FZD6	no
Muscle	M404	GMFB	no
Muscle	M404	GRAMD3	no
Muscle	M404	GUCY1A3	no
Muscle	M404	HECW2	no
Muscle	M404	IGFBP7	no
Muscle	M404	IL15	no
Muscle	M404	IL1R1	no
Muscle	M404	ISYNA1	no
Muscle	M404	ITGA6	no
Muscle	M404	ITGB1	no
Muscle	M404	ITPR1	no
Muscle	M404	KL	no
Muscle	M404	LAMA3	no
Muscle	M404	LHFP	no
Muscle	M404	LOC100134144	no
Muscle	M404	LOC339483	no
Muscle	M404	LOC339535	no
Muscle	M404	LOC375295	no
Muscle	M404	LOC390933	no
Muscle	M404	LOC401093	no
Muscle	M404	LOC646990	no
Muscle	M404	LOC647947	no
Muscle	M404	LOC727758	no
Muscle	M404	LOC730877	no
Muscle	M404	LOC732432	no
Muscle	M404	LPP	no
Muscle	M404	MAP1B	no
Muscle	M404	MATR3	no
Muscle	M404	MEOX1	no
Muscle	M404	MEOX2	no
Muscle	M404	MYCBP2	no
Muscle	M404	MYLK	yes
Muscle	M404	MYO1B	no
Muscle	M404	NEURL1B	no
Muscle	M404	NID2	no
Muscle	M404	NOTCH3	no
Muscle	M404	NR2F2	no
Muscle	M404	OR7E156P	no
Muscle	M404	PDIA5	no
Muscle	M404	PEAR1	no
Muscle	M404	PFKP	no
Muscle	M404	PLS3	yes
Muscle	M404	PSMB5	no
Muscle	M404	PTDSS1	no
Muscle	M404	PTPRK	no
Muscle	M404	RAB6B	no
Muscle	M404	RAPSN	no
Muscle	M404	RERG	no
Muscle	M404	RIN2	no
