row	col	weight
X62798	X46318	0.526870377372101
X48698	X36103	0.526843430892397
X62292	X62296	0.526775077457512
X46914	X52870	0.526731241493521
X39732	X39730	0.526727584507447
X52610	X31787	0.526725180524545
X62145	X52877	0.526498615528671
X63681	X62071	0.526076870004024
X34389	X20699	0.525861480089603
X52616	X42450	0.525581937138392
X45951	X19258	0.525468571042723
X1444	X49515	0.525024276627327
X36103	X48425	0.524914643155761
X52608	X32462	0.524835019651166
X47101	X49517	0.524699847393148
X46960	X48081	0.524565647704097
X48428	X46610	0.524513271020012
X61860	X61861	0.524337961192893
X52461	X33013	0.524325117557491
X2831	X48080	0.524281753094732
X62278	X46972	0.523614246996199
X1414	X62864	0.523593700364526
X62805	X37058	0.523416939695052
X33422	X2734	0.523144015215391
X48341	X19324	0.523063935863505
X63688	X52982	0.523013829959172
X527	X46661	0.52293631926395
X37445	X46923	0.522909647765917
X46360	X48080	0.522889285538549
X41754	X62864	0.522852143221205
X63152	X62964	0.522611951053817
X15506	X37496	0.522602232875095
X55072	X40703	0.522545241797288
X32426	X35669	0.522497262358983
X46443	X48080	0.522348169848514
X57467	X62918	0.521983485431259
X43255	X33943	0.521900289581428
X46632	X52483	0.521805014688856
X48782	X38754	0.521802670310655
X43374	X47971	0.521449564109499
X27710	X61798	0.521404796374191
X61862	X61865	0.520946071530315
X63688	X52975	0.520794578771371
X48885	X48255	0.520261588572936
X57745	X46507	0.520120400694876
X61833	X48782	0.520097406475802
X555	X32342	0.520032700083561
X52454	X52461	0.519634392834955
X47112	X52865	0.519232863440625
X34214	X54885	0.518984344404347
X32506	X57464	0.518737118329652
X21025	X47955	0.51834731286072
X35114	X48351	0.517841121032294
X1572	X20694	0.517269334441561
X37211	X37210	0.517205635916889
X53258	X57464	0.517193384085397
X22116	X4968	0.516973657798612
X63042	X62964	0.516723632309502
X15681	X33013	0.516683332104433
X63042	X43266	0.516300033739707
X52461	X42448	0.516248586599723
X55072	X63109	0.516243627844101
X32198	X47014	0.51622600981388
X52461	X63152	0.515754875410681
X47076	X46610	0.515552649121014
X39379	X1605	0.515327159741155
X52689	X52614	0.514970622056234
X63589	X57564	0.514957025587325
X512	X1302	0.514552971335751
X52611	X62277	0.5145194612224
X32197	X1299	0.514501231073198
X49592	X46690	0.514209487370081
X37207	X63699	0.514125543290192
X37209	X62922	0.514088019084997
X1494	X48080	0.514030473674307
X3127	X46972	0.513937367512905
X52470	X43591	0.513827181123622
X47804	X49555	0.513785976305896
X35153	X1110	0.513594484529327
X15685	X35127	0.513525993629914
X62066	X52975	0.513490203994943
X47971	X46354	0.51334686147979
X63191	X37431	0.513288524285517
X47342	X49637	0.513086868626557
X46633	X47872	0.513076390001162
X62805	X53127	0.513018113231973
X43591	X1591	0.512836787523994
X43582	X38754	0.512836132558964
X12261	X62889	0.512818602336005
X32425	X33973	0.51279827805243
X61867	X61861	0.512307869868139
X18477	X52975	0.512162860727612
X52610	X62277	0.512049975829251
X48698	X46977	0.511963548418332
X38168	X37203	0.511742740175249
X1118	X1121	0.51143526575887
X57745	X46611	0.511426073995477
X1126	X48990	0.511212250261496
X37207	X47028	0.510545967653687
X32397	X22138	0.510356640547999
X63615	X62873	0.510238975854815
X35127	X40703	0.510195004794994
X52982	X62889	0.510124588094505
X52454	X52438	0.509986385749502
X46165	X46490	0.509706303411101
X38276	X49704	0.509644550477732
X63120	X62059	0.509632998489398
X40007	X46695	0.508746274234729
X33953	X49466	0.508734904470362
X48580	X48457	0.508510317804868
X62851	X42459	0.508220530938598
X39732	X42092	0.508097818811481
X33972	X32497	0.507988899320928
X63615	X46674	0.507809667533682
X63617	X62276	0.507651862877872
X598	X47788	0.507597766120346
X46517	X52870	0.507579385290358
X1419	X32578	0.507285317815623
X2132	X62963	0.507265719357263
X27672	X36103	0.50720295125754
X34214	X45970	0.507092911903938
X48130	X63634	0.506833614111272
X42459	X52437	0.506639645333626
X47905	X46977	0.506531178762837
X19130	X52470	0.506248393852675
X53195	X57810	0.506221762082123
X46165	X63072	0.505765761745475
X43591	X49704	0.505572320569634
X52975	X36850	0.50545255483309
X45095	X34407	0.505340577480866
X46658	X49512	0.505100530307857
X33441	X34407	0.505096679484628
X40008	X35127	0.504764800680614
X47076	X46318	0.504679950287533
X512	X49637	0.504208381515263
X15500	X32452	0.503933656550643
X34393	X21232	0.503930017062289
X57699	X63332	0.503858874767812
X62566	X1126	0.503854313609115
X46111	X18335	0.503809841566603
X1508	X1651	0.503802434494735
X62104	X62963	0.50363762714266
X34407	X32452	0.503345958285967
X63191	X46144	0.503310310889179
X36749	X43424	0.503286076357842
X62955	X1417	0.502711791569828
X63251	X46662	0.502515719072115
X54907	X48047	0.502455294838007
X48441	X46390	0.502400924181269
X48885	X1643	0.502005392364389
X36754	X61865	0.501903526418331
X18245	X59	0.501439562117649
X47006	X57716	0.501300659526351
X61846	X47028	0.501077086548242
X63042	X48580	0.500362054477865
X22176	X22185	0.500144980286207
X35482	X37058	0.49973229355896
X52467	X52449	0.499660946401873
X528	X1303	0.499572570605652
X55072	X1670	0.498896842641139
X46266	X47013	0.498580122109856
X48448	X22158	0.498520285212154
X33972	X1118	0.498497367431397
X1126	X46632	0.498389204696221
X32425	X47112	0.498382326473053
X1107	X1604	0.498068327376868
X1107	X46961	0.49787640157899
X62735	X63660	0.497108730525244
X62959	X1670	0.496997796571837
X62278	X485	0.496935559089063
X45951	X52470	0.496841107999917
X513	X62060	0.49675669643139
X36747	X62959	0.49645849808095
X62922	X46601	0.496230118894979
X62863	X54	0.496162455570366
X1126	X62636	0.495896489328
X46283	X49539	0.495686035090323
X48580	X46316	0.495661229777596
X63109	X1284	0.495648145456823
X57547	X47439	0.495624896409046
X52779	X62151	0.495612630109754
X1126	X1898	0.495418979377809
X47802	X49555	0.495380295088495
X46417	X46690	0.495136881405161
X35651	X46646	0.4949675516589
X32412	X15765	0.494659214536546
X36594	X19324	0.494191331926234
X62528	X36845	0.494113101701014
X1107	X42382	0.493959460716205
X46516	X54700	0.49366710022875
X1303	X15772	0.493399211004584
X32562	X62793	0.493314624755872
X44656	X34407	0.493257686684032
X62890	X47204	0.493158600218265
X1638	X55015	0.493044827903442
X57432	X52433	0.492504445777025
X46261	X62636	0.492339065393761
X62805	X46961	0.492194031635558
X35107	X31932	0.492075209318818
X48715	X47818	0.492045466613335
X46460	X48009	0.492022993278238
X62562	X1126	0.491493157951656
X32391	X20699	0.491424174992678
X63357	X40007	0.491397740599551
X33441	X35107	0.491015727952413
X30460	X62805	0.491009365002584
X48782	X52597	0.490497975554856
X47804	X47820	0.490483176191477
X33934	X1302	0.490435195437193
X32619	X46601	0.490365798063889
X15685	X18374	0.489834481022005
X61868	X32349	0.489826353616153
X43493	X52530	0.489580078672519
X27738	X46665	0.489455555601278
X62805	X47695	0.48940003588181
X36808	X32377	0.489376039530885
X32412	X15500	0.489088822084085
X18477	X18497	0.488976294173422
X62503	X54	0.488468409647162
X575	X15581	0.488242744225775
X27731	X54841	0.488145233480689
X48782	X45413	0.487871758750808
X514	X46417	0.487775124861725
X54841	X63634	0.48764572382937
X61833	X35157	0.487600524507504
X49688	X52865	0.487453034415263
X1638	X1301	0.487306947737086
X63612	X63613	0.487250869909391
X15140	X35137	0.487207245211902
X47670	X53267	0.487079182994909
X57519	X57517	0.487030336836494
X62277	X49592	0.487007983705743
X62805	X513	0.48672406377969
X52779	X57754	0.486688919386701
X1643	X43591	0.486658171194576
X531	X49532	0.486584639326602
X33364	X1493	0.486049046204387
X15650	X62719	0.485870407160682
X40499	X57	0.485806815064112
X32401	X46490	0.48570786261442
X2730	X44872	0.485571466218347
X43591	X49469	0.485553983022532
X54	X1299	0.485519578780055
X52938	X32415	0.485515731707119
X43829	X37097	0.485061797372825
X62558	X22158	0.484968822094898
X54805	X46608	0.484891553250762
X1493	X40703	0.4846926689803
X62946	X43256	0.48445236971982
X57635	X52434	0.484281820932493
X37186	X37211	0.484140270155558
X63615	X46683	0.483968152162423
X1114	X52975	0.483815753175676
X62918	X62919	0.483701248397342
X62064	X54910	0.483642486397665
X57461	X48434	0.483536656761768
X36594	X45970	0.483167034852182
X62146	X52877	0.483024116238974
X62783	X42420	0.482839094086682
X52929	X47773	0.482683668630832
X48433	X15730	0.482505770337937
X47905	X62664	0.482422809400694
X34456	X1649	0.482370596404473
X62533	X553	0.482369179359233
X62714	X63592	0.482310530142426
X22158	X48195	0.482126604842411
X43549	X62890	0.482007010325019
X542	X47006	0.481957989675831
X48428	X47437	0.481769555580974
X57591	X57637	0.481628714445871
X38637	X43591	0.481533905906348
X62062	X61887	0.481507442836083
X1302	X64	0.48148896599998
X15500	X46347	0.481431066626784
X27672	X46977	0.481368446080675
X531	X20676	0.481173962927328
X46510	X46461	0.481017749627012
X35153	X35675	0.480609552516006
X512	X2730	0.480453292807718
X22137	X1284	0.480368071959114
X33968	X63617	0.479832730259036
X52470	X33140	0.479734149997209
X60	X64	0.479570434645772
X61868	X35137	0.479558872247125
X61871	X62287	0.479178364870817
X43807	X57475	0.478997143210581
X62805	X1604	0.47873800580726
X15140	X63057	0.478622757733272
X35637	X47478	0.478460932070376
X62066	X18476	0.478343682890964
X46259	X52792	0.477557677541592
X1302	X1299	0.477486378983139
X57637	X52434	0.476891721286314
X47993	X48081	0.476727109365032
X1651	X46359	0.476189487386738
X33587	X1552	0.476116153101524
X57718	X57720	0.476070305475787
X62923	X47670	0.476051188310935
X48448	X569	0.475883816044677
X34395	X46645	0.475657697568499
X43249	X1444	0.475650972002689
X20699	X46923	0.475550793288579
X1549	X22116	0.475493342332236
X52470	X46621	0.47545418455114
X60	X54	0.47542653513011
X45095	X32452	0.474818309937428
X48698	X52925	0.474715835639579
X35436	X61798	0.47461008476359
X43592	X46960	0.47447828790369
X54805	X43507	0.474169643417383
X33934	X18245	0.474152694734033
X62919	X52813	0.473898259787133
X46985	X46695	0.473767883392829
X35320	X18335	0.473721555712923
X19258	X33013	0.473638143047751
X57564	X46595	0.473147612545839
X62805	X53031	0.472925874732164
X1508	X31555	0.472914064091173
X35675	X32506	0.472766118894366
X1806	X47493	0.472539161361499
X36808	X53157	0.472421260760771
X43256	X33953	0.472356171824189
X35322	X32553	0.472000552046632
X36746	X43591	0.471835833533092
X32827	X37203	0.471720306808641
X35137	X1899	0.471715571791418
X1301	X1299	0.471527530782886
X33441	X36103	0.471293107632517
X61698	X57467	0.47098485454628
X12261	X36850	0.470965379073333
X46172	X35107	0.4707370673208
X1516	X63332	0.470736263970501
X62955	X15679	0.470647118486748
X63251	X46460	0.470486766869039
X1558	X62060	0.470443717724004
X46665	X52483	0.470076276687376
X52465	X52611	0.469987643031662
X22036	X62059	0.469681618761433
X63685	X57467	0.469512730664841
X542	X48047	0.46942939550061
X35172	X46961	0.468980552243274
X37184	X32599	0.468846164380799
X62287	X62146	0.468528295675223
X48433	X47993	0.46836208695104
X1414	X46539	0.468335099422538
X63590	X1572	0.468302587603903
X33949	X47013	0.468164373634181
X1587	X33950	0.467765861854461
X22176	X1516	0.467754788993684
X61698	X33587	0.467742362647461
X1566	X62783	0.467323381229463
X47132	X61846	0.467272946171826
X555	X41754	0.467237710101314
X396	X39379	0.467168651769515
X44688	X17747	0.467023935527518
X53258	X52944	0.466510610400999
X48457	X32405	0.466463001905686
X22138	X49469	0.466274916348371
X22130	X566	0.466218223407394
X1600	X34445	0.466170612035777
X57432	X62152	0.465902663846832
X54885	X45968	0.465805725048161
X63650	X62286	0.465661300031833
X63589	X62071	0.465604478114499
X48885	X1303	0.465569213304748
X54805	X36776	0.465344991751479
X43582	X63634	0.46468824044078
X63357	X38399	0.464644016111617
X17945	X32506	0.464617516784099
X57564	X62071	0.464598652943473
X34393	X54960	0.464577389904841
X40007	X48048	0.464396239616604
X34397	X17945	0.464324074131914
X46665	X62636	0.464072227635087
X1414	X1123	0.46342045311678
X52974	X42574	0.462818689851356
X58	X47013	0.462815192228518
X32619	X47028	0.462748618954858
X61785	X54910	0.462370258072781
X46977	X62664	0.462330433808744
X63109	X48434	0.461704442110574
X52929	X46607	0.461626320828833
X1107	X47493	0.461295952888755
X44872	X1299	0.461266142748487
X33441	X35126	0.461131325682594
X63685	X32415	0.460817614178907
X62863	X566	0.460771757343603
X63436	X32492	0.460752254594685
X62959	X1493	0.460426919322769
X48757	X52772	0.460386894271712
X52608	X39732	0.460326364712251
X531	X46610	0.460005124919836
X48457	X48001	0.459845098417954
X1558	X35137	0.459832327261858
X52452	X52473	0.459666726883635
X47478	X46620	0.459398036681795
X63610	X63731	0.459202907132178
X46548	X53031	0.459046605650203
X40062	X46661	0.459024369037832
X39379	X18494	0.458846923457866
X48429	X48972	0.458744353848955
X62923	X61862	0.458689412497189
X35137	X15136	0.458665719250337
X46539	X42382	0.458625229917735
X49521	X49679	0.458536075770737
X52640	X52790	0.458201873909378
X57783	X36103	0.458024592739913
X34393	X54961	0.457985008505011
X34395	X20699	0.457846781662264
X40062	X48990	0.457754090116675
X37187	X33973	0.457556706171814
X44872	X53	0.457202648705136
X61868	X62805	0.457166092211208
X48048	X46695	0.457092715458449
X54961	X57373	0.456980769994153
X43378	X49515	0.456944322916286
X62922	X49688	0.456728010895629
X33942	X1587	0.456582961500608
X46417	X63592	0.456566936181043
X37203	X49688	0.456329020217568
X43266	X46316	0.456323435465799
X15685	X15720	0.456152523408164
X39831	X47824	0.456140257833409
X35665	X63634	0.456088948282394
X21151	X52813	0.455875652440165
X35132	X15650	0.455659170223504
X57416	X52437	0.455030181949114
X57636	X52434	0.4549582744241
X32415	X1552	0.454932639736408
X64	X22130	0.454540030524006
X57637	X63	0.454511018329239
X32197	X52906	0.454380962215445
X34404	X62566	0.454335836555875
X587	X27731	0.45413522559269
X39831	X47670	0.453542778940054
X63120	X38399	0.453235252670446
X63583	X18349	0.453170907726705
X53176	X52452	0.453119812608313
X47120	X1645	0.452777286402885
X52683	X52684	0.452296067677915
X52974	X32599	0.452194073631948
X43256	X48434	0.452143142493298
X18362	X49512	0.452117921378275
X62146	X47988	0.451969593853111
X18477	X62889	0.451375664506218
X63616	X46683	0.451182924791118
X39271	X52623	0.451083334469587
X62805	X52597	0.45097101770519
X53231	X46632	0.450895953774722
X1516	X52502	0.450441039037595
X52710	X52438	0.450204940102154
X40173	X35126	0.449785733229057
X39837	X47824	0.449462477179622
X38276	X63042	0.449451915142656
X44688	X1600	0.449223713212764
X22036	X46985	0.449115710300536
X62636	X63908	0.449101916911743
X48782	X513	0.448990812574441
X53176	X52473	0.448889915639088
X57520	X57517	0.44862061911021
X40473	X52530	0.448387165203541
X46639	X46359	0.448288894201387
X38296	X32497	0.447822977570645
X48448	X44620	0.447634084119415
X62533	X62520	0.44760261710088
X30460	X63057	0.447596048694922
X34401	X46487	0.447499961888592
X1600	X52605	0.44718980210073
X44620	X63072	0.446967269063342
X63583	X566	0.446867299889206
X40469	X46364	0.446570054931183
X44621	X52623	0.446551673482464
X62066	X12261	0.445786915454407
X37184	X46512	0.44568949539095
X63357	X63120	0.44527991228742
X35482	X53127	0.445035704240717
X43493	X1649	0.444729064454025
X60	X1299	0.444668879647638
X48255	X63264	0.444658281243046
X1559	X54841	0.44448556651408
X36752	X40703	0.444395671873927
X63590	X27738	0.444378890878081
X62853	X48351	0.444338654568139
X45951	X53195	0.444048890182698
X52697	X62277	0.444012747881808
X528	X62636	0.443892852431284
X1605	X52286	0.443717206108499
X48130	X54841	0.44369543450189
X43258	X48782	0.44340173445994
X43255	X52909	0.443148068510772
X52616	X1561	0.443118980974204
X46227	X1301	0.442885961255097
X52984	X61798	0.442739259035887
X48715	X62714	0.442601861056148
X57513	X57516	0.442364723765365
X48052	X63237	0.442343371395395
X46486	X46515	0.442290899162075
X33442	X53127	0.442051435302601
X19258	X52684	0.441954542073765
X62805	X1124	0.441778873365987
X46683	X46674	0.441418059428414
X57783	X35126	0.441167646778839
X32620	X32807	0.44113770108565
X57709	X1123	0.44102225168605
X35172	X45413	0.440397308317793
X37445	X20699	0.440384355389909
X21184	X52634	0.440198789160219
X55017	X33013	0.440144699587574
X48425	X52990	0.440106202596461
X2734	X64	0.439973857755176
X57461	X62959	0.439574664690817
X54923	X42382	0.439040938252152
X48457	X46998	0.439037475951957
X62103	X41754	0.438910184328665
X32377	X53157	0.438775482698015
X32462	X38165	0.438575343146415
X57577	X52286	0.438346983002298
X42382	X47493	0.438265044569354
X55072	X18374	0.438150107259165
X62805	X1417	0.437948595864395
X63357	X48048	0.437803973235514
X57776	X47955	0.437766397547347
X46259	X62500	0.437684083352387
X46466	X52025	0.437604171897837
X52467	X52616	0.437096817272554
X57747	X1670	0.436957466751603
X35628	X53180	0.436801643978884
X62101	X513	0.436218497280634
X61871	X62286	0.436121780314799
X15506	X49543	0.435917512468862
X34396	X43847	0.435826012491396
X54907	X46905	0.435764009168206
X43582	X62100	0.435180891284157
X61881	X37431	0.435107488066331
X1552	X52285	0.434973157425125
X46539	X46972	0.434942930013602
X46165	X32401	0.434925503374038
X46146	X43256	0.434838094036049
X27665	X18476	0.434823827004364
X19258	X52504	0.434809872829665
X61702	X38271	0.434780983369816
X52340	X47417	0.434457680572583
X15681	X39603	0.43387584726934
X32412	X32452	0.432529979238178
X43591	X33942	0.432503254819971
X32346	X52974	0.432322379829405
X542	X22132	0.432214199292034
X45951	X52684	0.432166772851871
X43592	X47993	0.4319990848837
X52988	X49517	0.431979307379188
X62103	X485	0.431878070744752
X1868	X47478	0.431555717228818
X62805	X62783	0.431542507483633
X48433	X48081	0.431365087148839
X63650	X62287	0.43097784116237
X47872	X48009	0.430865256580277
X44878	X43249	0.430620685096875
X18349	X566	0.430097332317682
X43582	X48782	0.429700925825695
X42370	X47437	0.42969000502171
X18374	X40703	0.428892526434945
X15749	X15753	0.428889138649812
X18369	X40473	0.428829330787688
X62805	X1567	0.428802905593611
X63731	X57577	0.428563756921528
X63610	X46516	0.427840276632782
X62805	X62101	0.427219236490382
X57461	X43256	0.42712672495443
X38637	X39603	0.427125057249213
X1549	X22132	0.426870227295734
X41494	X47136	0.426760090301503
X2831	X46360	0.426528185560526
X43231	X43493	0.425965553278802
X37092	X35428	0.425840492128213
X37459	X62291	0.425646035916666
X43493	X64	0.424773558911056
X18369	X33947	0.424685700209671
X57516	X57520	0.424626748214705
X40605	X48463	0.424574261896149
X18245	X1302	0.424402080674834
X2831	X46443	0.424289649121547
X48047	X52524	0.424127602296776
X52914	X46977	0.424087936223705
X43424	X52495	0.423914004342636
X15753	X52340	0.423635540719574
X63610	X1605	0.423454717846393
X1444	X62719	0.423236301640091
X62889	X62749	0.423223287836237
X36808	X62309	0.422679881544101
X63152	X33140	0.422401272136366
X512	X53	0.422051236307997
X33942	X49466	0.421941566209084
X54805	X46594	0.421576954765969
X48152	X57	0.421541137897269
X5086	X43493	0.421535097325937
X33941	X44664	0.42120854051191
X35114	X15650	0.420899916709415
X49592	X63592	0.4207054867362
X53031	X45413	0.420555499707507
X35107	X40708	0.420550308340926
X55	X40703	0.420111942212243
X35433	X35428	0.419972438283242
X35137	X46973	0.419833966513216
X1563	X63610	0.419488930621578
X35136	X606	0.419426015333623
X44620	X49532	0.419275934354219
X46905	X57716	0.419274365485335
X62805	X35482	0.419242798311309
X32350	X46283	0.419033270713722
X61868	X62924	0.41878797682714
X15650	X48351	0.418743731106353
X34093	X1605	0.418711607832128
X35130	X33442	0.418424370345874
X62104	X44872	0.418078626214338
X63152	X37496	0.418011445714564
X1444	X47439	0.417831510359652
X52450	X52449	0.417037763760054
X57745	X1512	0.417031159419541
X62955	X63057	0.416938374074553
X63650	X15443	0.416760725173525
X1114	X32620	0.41669757001717
X35137	X33132	0.416009279000637
X55015	X1299	0.415515737490059
X47988	X52877	0.415441380958973
X62520	X47959	0.415398049774262
X17747	X63332	0.415309738775665
X52466	X31787	0.415208045688923
X46624	X49536	0.414980517058207
X36098	X46490	0.414288449938405
X46601	X48009	0.414223802215747
X62805	X52839	0.414204220063523
X57814	X62309	0.414186076576272
X46548	X48782	0.413932629680998
X443	X36738	0.413799999829586
X45968	X34437	0.413578961122676
X3127	X3147	0.413533050971484
X58	X1648	0.413489979922429
X52603	X52616	0.413008119133474
X62533	X36098	0.412919801207737
X57635	X63	0.412586566891831
X37184	X63731	0.412478518668003
X49592	X46666	0.412286288256151
X48434	X33946	0.412271828732515
X52603	X52473	0.411803544941587
X57652	X607	0.411572457769835
X52938	X17805	0.411553295280599
X37196	X35107	0.411411542142117
X62805	X62947	0.411379862340318
X43249	X39592	0.411018346251532
X32452	X46347	0.410909171666771
X62060	X1567	0.410826070477282
X46173	X48885	0.410660215589923
X32350	X32349	0.410625607571605
X57461	X35428	0.410619128740924
X19258	X55017	0.410413858484861
X1564	X1303	0.41020925371653
X63610	X39379	0.409526001357438
X47014	X47006	0.409359452458962
X63616	X46602	0.409346380525066
X46997	X52909	0.409344256383473
X63739	X15716	0.409336296326569
X46517	X48080	0.409089960127094
X15705	X48434	0.409000780917774
X48152	X48153	0.408980359864532
X43488	X15136	0.408823538058159
X43493	X33422	0.40834636868357
X15500	X52280	0.408273606585452
X46701	X52877	0.408201291739052
X1301	X1302	0.407900510294701
X1101	X1567	0.407864931003528
X38293	X57467	0.407436390722892
X21049	X46616	0.407429301974576
X56	X54841	0.406994454446696
X27718	X53114	0.406109325736511
X52669	X46621	0.406004053917787
X52450	X52616	0.405745914537063
X1493	X35127	0.405576576076474
X18349	X54	0.40494620011873
X39271	X15990	0.40474240190938
X55072	X62959	0.404618851922687
X48580	X32405	0.404421748373077
X32553	X21151	0.404375655174113
X57814	X52987	0.404291595189795
X32398	X46658	0.404280156853787
X43266	X32405	0.404069746715263
X55015	X1302	0.403718029957664
X54923	X46972	0.403523321859204
X35107	X46142	0.403264593029444
X42450	X1561	0.402908040100162
X53195	X52504	0.40255777113265
X38296	X598	0.402533276110328
X15443	X1437	0.401911110993288
X33009	X57687	0.401755513623016
X34214	X45968	0.401627604748524
X46225	X63560	0.401615603505994
X62562	X48195	0.401600896227063
X57547	X1444	0.401581804106667
X33442	X46970	0.401473581000953
X34407	X35107	0.400712786274565
X43255	X33959	0.40042730327908
X18362	X52501	0.400276587108433
X598	X63613	0.400112305677063
X1604	X46961	0.399897826560132
X21132	X569	0.399734652128076
X52983	X62889	0.399626549658381
X31787	X49592	0.399492254946611
X48047	X57716	0.399221126584671
X48763	X36749	0.398833291685816
X57810	X52504	0.398678931102747
X56	X48130	0.398421221788169
X55072	X33364	0.398328762960047
X48351	X52533	0.398132308409258
X55015	X53	0.398084679550051
X18369	X2734	0.397869421696463
X18476	X594	0.397809891348013
X62524	X46490	0.396993721513493
X39270	X15990	0.396616625582743
X61861	X35669	0.396487635392877
X35322	X52747	0.396407897054502
X40007	X46985	0.396343648135891
X31548	X1123	0.396166290661243
X52470	X55017	0.395925400452438
X20694	X52661	0.39592146441174
X63688	X48052	0.39587232840659
X37496	X62719	0.395689152595334
X61871	X46701	0.395664986444088
X43582	X32377	0.39557332776127
X43231	X40473	0.395345918287444
X53229	X22185	0.395214727204212
X61881	X34384	0.394852728902731
X63616	X47671	0.394823964184978
X36845	X62717	0.394594399387065
X62066	X47921	0.394504852591188
X52294	X62100	0.394457461580529
X48425	X32452	0.394116970124225
X52987	X62309	0.393683231155156
X43592	X18362	0.393435614974217
X18476	X40469	0.392704024407607
X56	X27731	0.392585067168675
X32445	X46627	0.392246398457829
X37184	X62890	0.392246394758064
X15753	X33384	0.392230701991574
X39837	X61861	0.392161310583891
X42420	X47695	0.392140112239956
X42374	X1670	0.391733113602421
X15681	X37496	0.3917206478784
X46610	X47437	0.39160758876745
X63251	X46633	0.391355879558807
X63357	X46658	0.391295666693873
X37459	X62290	0.391105750798468
X44664	X33936	0.391014659574356
X61868	X15716	0.390720269218679
X63109	X22137	0.390717375127578
X1559	X48130	0.390701972199587
X15336	X20693	0.390143848458982
X62296	X47662	0.390094887011265
X46616	X63908	0.390046337431604
X37063	X527	0.389853854958652
X32388	X61861	0.389613025982846
X1494	X46360	0.389610280525376
X36602	X52665	0.389607779771556
X21184	X54960	0.38957767062262
X15679	X46977	0.389473765940852
X57547	X49515	0.389469764881351
X22185	X32984	0.389261877727951
X40062	X62636	0.389222347356202
X39600	X63072	0.38913990166387
X62562	X1898	0.389093313604788
X18362	X57754	0.389057056587841
X32398	X46695	0.388870613664572
X33963	X49542	0.38877535713177
X37536	X47993	0.388602114767101
X52294	X63634	0.388462548108398
X512	X44872	0.388411284267717
X37459	X62292	0.388336213702131
X63650	X42381	0.388290626320017
X34395	X32445	0.388110671246581
X38178	X44664	0.388041488808149
X32497	X61702	0.388006441959025
X62528	X47929	0.388003387114546
X1587	X1589	0.387840018279643
X34390	X46627	0.387706828394312
X63610	X34093	0.3876945996053
X62100	X63634	0.38758305217746
X43761	X22036	0.386890948248641
X39831	X46384	0.386846981739049
X21232	X52634	0.3864992861743
X52974	X54700	0.38641922838035
X43343	X40007	0.386284072425262
X62100	X62060	0.385772598089985
X48763	X52495	0.385574546524933
X587	X63634	0.384573628855588
X39592	X47439	0.384469506796235
X42574	X39379	0.384428512379884
X43258	X36808	0.384406726535014
X27665	X32346	0.38425293362033
X34395	X34390	0.384059413059623
X18362	X48972	0.383705498674535
X48580	X46998	0.383703212801365
X15685	X1493	0.383598671316467
X33935	X47662	0.38358588317762
X18362	X47204	0.383556871131286
X47478	X46387	0.383463946942704
X62853	X46624	0.383385132660552
X48351	X37496	0.383096599309924
X48782	X53031	0.382785376065683
X52614	X33997	0.382399469844037
X555	X443	0.38199437282975
X46507	X46510	0.38180133563421
X38100	X63039	0.381742103872417
X33967	X1589	0.381531558562245
X513	X63560	0.38138635191156
X52975	X12261	0.381310678098295
X52988	X48425	0.38117840374006
X31555	X46639	0.381113109369951
X38661	X62717	0.380625071937246
X33942	X33946	0.380162201532869
X15443	X49557	0.380079343361832
X57591	X57635	0.380043625032386
X39600	X47076	0.379790446565179
X61846	X32619	0.37942040766362
X48762	X36749	0.37941309566226
X15136	X46977	0.3784245046176
X396	X57577	0.37792885445005
X62494	X63634	0.377439627522533
X36808	X1899	0.377290449174531
X62100	X54841	0.376819788344774
X46165	X36098	0.37673855811133
X3141	X33009	0.376471231406668
X43847	X1600	0.375875017118785
X55072	X48434	0.375622135807935
X46417	X62714	0.375535526811675
X47101	X48425	0.375396326428999
X22132	X47790	0.374966799829208
X48351	X46623	0.374788248523306
X49466	X52909	0.374590578041045
X62562	X37063	0.374108755102937
X32397	X43591	0.374060853810875
X2134	X1806	0.374056963485761
X63616	X46673	0.374026903938857
X44872	X49637	0.37400502556983
X1572	X52662	0.373941464876075
X61860	X61865	0.373909149238222
X59	X1301	0.373710876992865
X18280	X15753	0.372949343447364
X36754	X61867	0.372888530890976
X55072	X22137	0.372605200774679
X47112	X52867	0.372262377506568
X46700	X47006	0.372069296616824
X32452	X52280	0.372002291177714
X15677	X57461	0.37195241965345
X62805	X33132	0.371871415484945
X48782	X48149	0.371857147907701
X47132	X47028	0.371800834995584
X57814	X36808	0.371678724500107
X55072	X15685	0.371600005034019
X63251	X48009	0.37121071351052
X2137	X49883	0.370802758806496
X44620	X36099	0.370631681520909
X48152	X61858	0.370627476564239
X1124	X63057	0.370340416184921
X33422	X33947	0.370042937135338
X55072	X35428	0.369808638609581
X35136	X54700	0.369692345400758
X63687	X1572	0.369365233812485
X15685	X40730	0.369280600282778
X32984	X57776	0.369095401519377
X63057	X33132	0.369091864546156
X43761	X63120	0.368603984246428
X53026	X46607	0.368504334119468
X33364	X40703	0.368177336987248
X48698	X46613	0.368045810070658
X62503	X47800	0.367736196491116
X35137	X63057	0.367728998086753
X61833	X48149	0.36753946926314
X47011	X52792	0.367514377385478
X38168	X62921	0.367501778042781
X33422	X52530	0.367495356409095
X39600	X32401	0.367262905126458
