Tissue	Module	Symbol	is.hub
Adipose	M409	FAM13A	no
Adipose	M409	FER	no
Adipose	M409	FLJ38482	no
Adipose	M409	GATC	no
Adipose	M409	GVIN1	no
Adipose	M409	KIFAP3	no
Adipose	M409	LOC100130000	no
Adipose	M409	LOC100132395	no
Adipose	M409	LOC100132787	no
Adipose	M409	LOC100133080	no
Adipose	M409	LOC100133242	no
Adipose	M409	LOC100134234	no
Adipose	M409	LOC442329	no
Adipose	M409	LOC654256	no
Adipose	M409	LOC91664	no
Adipose	M409	MTIF2	no
Adipose	M409	MYCBP2	no
Adipose	M409	NSL1	no
Adipose	M409	NUDT19	no
Adipose	M409	PCDH17	no
Adipose	M409	PDGFA	no
Adipose	M409	PRCC	no
Adipose	M409	RBM9	no
Adipose	M409	SNORA12	no
Adipose	M409	SNORD13	no
Adipose	M409	SRGAP1	no
Adipose	M409	STRBP	no
Adipose	M409	TM9SF4	no
Adipose	M409	YY1	yes
Adipose	M409	ZNF148	no
Adipose	M41	ADAM10	no
Adipose	M41	ADAMTSL3	no
Adipose	M41	ADCY7	no
Adipose	M41	AGTPBP1	no
Adipose	M41	AIF1	no
Adipose	M41	ALOX5AP	no
Adipose	M41	ANPEP	no
Adipose	M41	APBA2BP	no
Adipose	M41	ARHGAP30	no
Adipose	M41	ARPC1B	no
Adipose	M41	ARPC2	no
Adipose	M41	ATP6V0B	no
Adipose	M41	ATP6V0C	no
Adipose	M41	BAX	no
Adipose	M41	BEST1	no
Adipose	M41	BID	no
Adipose	M41	BST1	no
Adipose	M41	C2orf63	no
Adipose	M41	C5orf20	no
Adipose	M41	C9orf89	no
Adipose	M41	CD33	no
Adipose	M41	CKLF	no
Adipose	M41	COTL1	no
Adipose	M41	CPAMD8	no
Adipose	M41	CYBA	no
Adipose	M41	CYBB	no
Adipose	M41	DDX10	no
Adipose	M41	DKC1	no
Adipose	M41	DOCK2	yes
Adipose	M41	DOK2	no
Adipose	M41	E2F3	no
Adipose	M41	ECGF1	no
Adipose	M41	ETV6	no
Adipose	M41	FAIM3	no
Adipose	M41	FAM127C	no
Adipose	M41	FCER1G	no
Adipose	M41	FCGR2A	yes
Adipose	M41	FERMT3	yes
Adipose	M41	FLJ14082	no
Adipose	M41	FMNL1	no
Adipose	M41	FNBP1	no
Adipose	M41	GNA15	no
Adipose	M41	IRF5	no
Adipose	M41	ITGAM	no
Adipose	M41	ITGB2	yes
Adipose	M41	KLHL6	no
Adipose	M41	KTELC1	no
Adipose	M41	LAPTM5	no
Adipose	M41	LCP1	yes
Adipose	M41	LOC100128202	no
Adipose	M41	LOC100129158	no
Adipose	M41	LOC100129267	no
Adipose	M41	LOC147727	no
Adipose	M41	LOC399942	no
Adipose	M41	LOC641820	no
Adipose	M41	LOC642969	no
Adipose	M41	LOC646383	no
Adipose	M41	LOC650152	no
Adipose	M41	LOC652881	no
Adipose	M41	LONRF3	no
Adipose	M41	LPCAT2	no
Adipose	M41	LRP3	no
Adipose	M41	LY96	no
Adipose	M41	LYZ	no
Adipose	M41	MARCKS	no
Adipose	M41	MAZ	no
Adipose	M41	MBP	no
Adipose	M41	MGC33556	no
Adipose	M41	MPP1	no
Adipose	M41	MRPS33	no
Adipose	M41	NARG2	no
Adipose	M41	NFKBIE	no
Adipose	M41	NLRP3	no
Adipose	M41	P2RX7	no
Adipose	M41	PLEK	no
Adipose	M41	PLEK2	no
Adipose	M41	PLEKHA2	no
Adipose	M41	PLEKHO1	no
Adipose	M41	PNRC1	no
Adipose	M41	PRNP	no
Adipose	M41	PSCD4	no
Adipose	M41	PTPRE	no
Adipose	M41	PTTG1IP	no
Adipose	M41	PYCARD	no
Adipose	M41	RAB11FIP1	no
Adipose	M41	RAB31	no
Adipose	M41	RBM47	no
Adipose	M41	RNASET2	no
Adipose	M41	ROD1	no
Adipose	M41	RPL6	no
Adipose	M41	SCGN	no
Adipose	M41	SERPINB1	no
Adipose	M41	SFTA1P	no
Adipose	M41	SH3BGRL3	no
Adipose	M41	SLAMF7	no
Adipose	M41	SLC15A4	no
Adipose	M41	SLC20A1	no
Adipose	M41	SLC7A7	no
Adipose	M41	SLC9A3R2	no
Adipose	M41	SLFN11	no
Adipose	M41	SPINT2	no
Adipose	M41	ST3GAL5	no
Adipose	M41	TBXAS1	no
Adipose	M41	TIGIT	no
Adipose	M41	TMEM123	no
Adipose	M41	TMEM217	no
Adipose	M41	TMEM9B	no
Adipose	M41	TNN	no
Adipose	M41	TNPO2	no
Adipose	M41	TP53RK	no
Adipose	M41	TPD52L1	no
Adipose	M41	TRIM38	no
Adipose	M41	TRIM78P	no
Adipose	M41	TSPAN33	no
Adipose	M41	TTC7A	no
Adipose	M41	TYMP	no
Adipose	M41	TYROBP	yes
Adipose	M41	VAV3	no
Adipose	M41	ZFP14	no
Adipose	M41	ZNF296	no
Adipose	M41	ZNF770	no
Adipose	M412	C11orf46	no
Adipose	M412	C20orf94	no
Adipose	M412	CYorf15A	no
Adipose	M412	DDX27	no
Adipose	M412	DSEL	no
Adipose	M412	IRF6	no
Adipose	M412	LOC649260	no
Adipose	M412	LOC728518	no
Adipose	M412	LOC728895	no
Adipose	M412	PEX26	no
Adipose	M412	PPP1R9A	no
Adipose	M412	RINL	no
Adipose	M412	SMAD9	no
Adipose	M412	TAF13	no
Adipose	M412	THOC2	no
Adipose	M412	UBE2H	yes
Adipose	M412	ZNF121	no
Adipose	M412	ZNF124	no
Adipose	M413	ALG11	no
Adipose	M413	ATRX	no
Adipose	M413	BDP1	no
Adipose	M413	DENND1A	no
Adipose	M413	DST	no
Adipose	M413	FLJ35785	no
Adipose	M413	HIT.40	no
Adipose	M413	HOXA3	no
Adipose	M413	LOC441155	yes
Adipose	M413	LOC653352	no
Adipose	M413	LOC728758	no
Adipose	M413	MAML3	no
Adipose	M413	PIN4	no
Adipose	M413	PRPF40B	no
Adipose	M413	PTCD3	no
Adipose	M413	SPIN1	no
Adipose	M413	SRFBP1	no
Adipose	M413	WDFY3	no
Adipose	M413	ZRANB1	no
Adipose	M416	C2orf25	no
Adipose	M416	EIF3CL	no
Adipose	M416	GTF2I	yes
Adipose	M416	IFNA21	no
Adipose	M416	LOC100129342	no
Adipose	M416	LOC646920	no
Adipose	M416	LOC730020	no
Adipose	M416	LOC730268	no
Adipose	M416	LOC730996	no
Adipose	M416	PPP2R3C	no
Adipose	M416	TBC1D8B	no
Adipose	M42	ADAMDEC1	no
Adipose	M42	ALDH1A2	no
Adipose	M42	ALDH3B1	no
Adipose	M42	ALG6	no
Adipose	M42	ANKRD37	no
Adipose	M42	APH1B	no
Adipose	M42	ARRDC4	no
Adipose	M42	BCAT1	no
Adipose	M42	C11orf41	no
Adipose	M42	C13orf31	no
Adipose	M42	C14orf109	no
Adipose	M42	C15orf48	no
Adipose	M42	C3AR1	no
Adipose	M42	C9orf125	no
Adipose	M42	C9orf3	no
Adipose	M42	CCDC109B	no
Adipose	M42	CD1B	no
Adipose	M42	CD300C	no
Adipose	M42	CD4	no
Adipose	M42	CD44	no
Adipose	M42	CD68	no
Adipose	M42	CISD2	no
Adipose	M42	CLEC14A	no
Adipose	M42	COMMD8	no
Adipose	M42	CPA4	no
Adipose	M42	CRSP6	no
Adipose	M42	CTSC	no
Adipose	M42	CYP2S1	no
Adipose	M42	DHRS3	no
Adipose	M42	DOCK10	no
Adipose	M42	EIF4A3	no
Adipose	M42	FAM20A	no
Adipose	M42	FAM23B	no
Adipose	M42	FAM96A	no
Adipose	M42	FANCD2	no
Adipose	M42	FBXO17	no
Adipose	M42	FEM1C	no
Adipose	M42	FLJ37786	no
Adipose	M42	FPR3	no
Adipose	M42	GAS2L3	no
Adipose	M42	GLA	no
Adipose	M42	GNGT2	no
Adipose	M42	GPN1	no
Adipose	M42	GPRC5B	no
Adipose	M42	HEXB	yes
Adipose	M42	HS6ST1	no
Adipose	M42	HTR2B	no
Adipose	M42	IFI30	yes
Adipose	M42	IFNAR2	no
Adipose	M42	IGSF6	no
Adipose	M42	IL13RA1	no
Adipose	M42	IL1RN	no
Adipose	M42	IL7	no
Adipose	M42	ITGAV	no
Adipose	M42	KYNU	yes
Adipose	M42	LAMP2	no
Adipose	M42	LOC158376	no
Adipose	M42	LOC642590	yes
Adipose	M42	LOC643831	no
Adipose	M42	LOC646347	no
Adipose	M42	LOC729885	no
Adipose	M42	LPXN	no
Adipose	M42	M6PR	yes
Adipose	M42	MAFB	no
Adipose	M42	MARCH1	no
Adipose	M42	MCM4	no
Adipose	M42	ME2	no
Adipose	M42	MFSD1	no
Adipose	M42	MGAT4A	no
Adipose	M42	MIR155HG	no
Adipose	M42	MOBK1B	no
Adipose	M42	NAAA	no
Adipose	M42	NLN	no
Adipose	M42	NPC1	no
Adipose	M42	NPL	yes
Adipose	M42	OBFC2A	no
Adipose	M42	OPN3	no
Adipose	M42	PAPSS1	no
Adipose	M42	PLIN2	no
Adipose	M42	PPIL5	no
Adipose	M42	PPP1R14A	no
Adipose	M42	PSD3	no
Adipose	M42	PTPN1	no
Adipose	M42	PTPN2	no
Adipose	M42	PTPRK	no
Adipose	M42	PTPRO	no
Adipose	M42	RAP1GDS1	no
Adipose	M42	RAP2A	no
Adipose	M42	RIPK2	no
Adipose	M42	RIT1	no
Adipose	M42	RND3	no
Adipose	M42	RNF182	no
Adipose	M42	SGK3	no
Adipose	M42	SLC11A2	no
Adipose	M42	SLC2A9	no
Adipose	M42	SLC36A1	no
Adipose	M42	SLC6A12	no
Adipose	M42	SLC9A6	no
Adipose	M42	SMS	yes
Adipose	M42	SNORA61	no
Adipose	M42	SPARCL1	no
Adipose	M42	SPRED1	no
Adipose	M42	SQRDL	no
Adipose	M42	STON1	no
Adipose	M42	STXBP4	no
Adipose	M42	SUSD1	no
Adipose	M42	TCEB1P3	no
Adipose	M42	TM6SF1	no
Adipose	M42	TPK1	no
Adipose	M42	TTL	no
Adipose	M42	TTYH2	no
Adipose	M422	ANKRD36	no
Adipose	M422	ANKRD36B	no
Adipose	M422	ANXA11	no
Adipose	M422	C4orf38	no
Adipose	M422	CDC2L2	no
Adipose	M422	CDC34	no
Adipose	M422	CHUK	no
Adipose	M422	CUEDC1	yes
Adipose	M422	DFFA	yes
Adipose	M422	FAM100B	no
Adipose	M422	FICD	no
Adipose	M422	FLJ20674	no
Adipose	M422	GBAP	no
Adipose	M422	HOXC9	no
Adipose	M422	HSPA14	no
Adipose	M422	LOC100132352	no
Adipose	M422	LOC100132707	no
Adipose	M422	LOC100134122	no
Adipose	M422	LOC100134711	no
Adipose	M422	LOC283932	no
Adipose	M422	LOC389168	no
Adipose	M422	LOC440459	no
Adipose	M422	LOC440595	no
Adipose	M422	LOC641705	no
Adipose	M422	LOC642033	no
Adipose	M422	LOC642852	no
Adipose	M422	LOC652726	no
Adipose	M422	LOC729222	no
Adipose	M422	LOC729882	no
Adipose	M422	LOC730995	no
Adipose	M422	MRPS10	no
Adipose	M422	MRTO4	no
Adipose	M422	NFIC	no
Adipose	M422	NMNAT1	no
Adipose	M422	NUCKS1	no
Adipose	M422	OPA3	no
Adipose	M422	OTUD7B	no
Adipose	M422	PCYOX1	yes
Adipose	M422	PIGM	no
Adipose	M422	PPAPDC1B	no
Adipose	M422	PXMP4	no
Adipose	M422	RBM19	no
Adipose	M422	RCP9	no
Adipose	M422	SERINC3	no
Adipose	M422	SLFN5	no
Adipose	M422	SMARCC1	no
Adipose	M422	SNRPD3	no
Adipose	M422	TFB1M	no
Adipose	M422	TGFBRAP1	no
Adipose	M422	TMEM5	no
Adipose	M422	TNFAIP8L1	no
Adipose	M422	TSPAN18	no
Adipose	M422	UTP23	no
Adipose	M422	YPEL3	no
Adipose	M422	ZNF271	no
Adipose	M422	ZNF321	no
Adipose	M422	ZNF397OS	no
Adipose	M423	ASXL2	no
Adipose	M423	C14orf28	no
Adipose	M423	C1orf152	no
Adipose	M423	C20orf177	no
Adipose	M423	C2orf67	no
Adipose	M423	C3orf47	no
Adipose	M423	C8orf16	no
Adipose	M423	C8orf44	no
Adipose	M423	CAMK2N1	no
Adipose	M423	CCDC149	no
Adipose	M423	CDC40	no
Adipose	M423	CEP68	no
Adipose	M423	CRBN	no
Adipose	M423	DBT	no
Adipose	M423	DDIT4L	no
Adipose	M423	EIF5	no
Adipose	M423	ENTPD4	no
Adipose	M423	EXOSC2	no
Adipose	M423	FLJ13197	no
Adipose	M423	FLJ22536	no
Adipose	M423	GTPBP8	no
Adipose	M423	ISG20L2	no
Adipose	M423	KCTD12	no
Adipose	M423	LATS2	no
Adipose	M423	LEPROT	no
Adipose	M423	LOC100128888	no
Adipose	M423	LOC100129443	no
Adipose	M423	LOC100133895	no
Adipose	M423	LOC153684	no
Adipose	M423	LOC399753	no
Adipose	M423	LOC641978	no
Adipose	M423	LOC643466	no
Adipose	M423	LOC650883	no
Adipose	M423	LOC727848	no
Adipose	M423	LOC729950	no
Adipose	M423	LOC730173	no
Adipose	M423	LOC731366	no
Adipose	M423	LOC732360	no
Adipose	M423	MCTP1	no
Adipose	M423	METTL14	no
Adipose	M423	MTRF1L	no
Adipose	M423	NFATC2IP	no
Adipose	M423	OSBPL1A	no
Adipose	M423	PAPD5	yes
Adipose	M423	PDE6C	no
Adipose	M423	PRO0628	no
Adipose	M423	RBM39	no
Adipose	M423	RGS7BP	no
Adipose	M423	RHOBTB3	no
Adipose	M423	RIPK5	no
Adipose	M423	RNF115	yes
Adipose	M423	RNF170	no
Adipose	M423	RPAP2	no
Adipose	M423	SCARNA7	no
Adipose	M423	SDCCAG1	no
Adipose	M423	SERTAD2	no
Adipose	M423	SFMBT2	no
Adipose	M423	SHC3	no
Adipose	M423	SNORA80	no
Adipose	M423	SURF6	no
Adipose	M423	TADA3	no
Adipose	M423	TAF1	no
Adipose	M423	TBK1	no
Adipose	M423	TCF20	no
Adipose	M423	TOP3A	no
Adipose	M423	TRA2A	no
Adipose	M423	TRIM52	no
Adipose	M423	WDR73	no
Adipose	M423	WDR82	no
Adipose	M423	ZMYND11	no
Adipose	M423	ZNF136	no
Adipose	M423	ZNF25	no
Adipose	M423	ZNF292	no
Adipose	M423	ZNF37A	no
Adipose	M423	ZNF565	no
Adipose	M423	ZNF689	no
Adipose	M424	AKAP2	no
Adipose	M424	CBX5	no
Adipose	M424	DLG5	no
Adipose	M424	FBXO2	no
Adipose	M424	GRB2	yes
Adipose	M424	HPS5	no
Adipose	M424	LOC100133795	no
Adipose	M424	LOC401152	no
Adipose	M424	LOC402560	no
Adipose	M424	LOC646463	no
Adipose	M424	LOC649346	no
Adipose	M424	MFSD9	no
Adipose	M424	ODZ3	no
Adipose	M424	PCDHB14	no
Adipose	M424	PLA2G16	yes
Adipose	M424	SOS1	no
Adipose	M424	TTC3L	no
Adipose	M424	UGCGL1	yes
Adipose	M424	WWOX	no
Adipose	M424	XRCC6BP1	no
Adipose	M424	ZNF132	no
Adipose	M424	ZNF326	no
Adipose	M424	ZNF572	no
Adipose	M425	AAK1	no
Adipose	M425	ANKRD20A1	no
Adipose	M425	ARID4B	yes
Adipose	M425	C17orf75	no
Adipose	M425	C1orf183	no
Adipose	M425	C6orf72	no
Adipose	M425	CASP14	no
Adipose	M425	CD38	no
Adipose	M425	CRKRS	no
Adipose	M425	EBAG9	no
Adipose	M425	FLJ32255	no
Adipose	M425	GOLGA8A	no
Adipose	M425	HOXA6	no
Adipose	M425	IRAK1BP1	no
Adipose	M425	KIRREL	no
Adipose	M425	LOC100131277	no
Adipose	M425	LOC402693	no
Adipose	M425	LOC554203	no
Adipose	M425	LOC642678	no
Adipose	M425	LOC642795	no
Adipose	M425	LOC643187	no
Adipose	M425	LOC644162	no
Adipose	M425	LOC646332	no
Adipose	M425	LOC647515	no
Adipose	M425	LOC648434	no
Adipose	M425	LOC649897	no
Adipose	M425	LOC653472	no
Adipose	M425	LOC654069	no
Adipose	M425	LOC654335	no
Adipose	M425	LOC727948	no
Adipose	M425	NBPF11	no
Adipose	M425	NFAT5	no
Adipose	M425	NOP56	no
Adipose	M425	RORA	no
Adipose	M425	SPATA13	no
Adipose	M425	TNFRSF10A	no
Adipose	M425	UBE2K	no
Adipose	M425	ZCCHC6	no
Adipose	M425	ZNF699	no
Adipose	M427	ANKH	no
Adipose	M427	ATP8B4	no
Adipose	M427	EGFLAM	no
Adipose	M427	KIAA1107	no
Adipose	M427	KIAA1239	no
Adipose	M427	LOC100133609	no
Adipose	M427	LOC653596	no
Adipose	M427	MARCH3	no
Adipose	M427	ORC2L	no
Adipose	M427	PHLPP2	no
Adipose	M427	PTEN	no
Adipose	M427	SC5DL	no
Adipose	M427	SS18L1	no
Adipose	M429	AEBP2	no
Adipose	M429	AKAP7	no
Adipose	M429	BAZ2B	no
Adipose	M429	C12orf60	no
Adipose	M429	C16orf63	no
Adipose	M429	C2orf64	no
Adipose	M429	C5	no
Adipose	M429	CBLB	no
Adipose	M429	CEPT1	no
Adipose	M429	CGRRF1	no
Adipose	M429	CNGA1	no
Adipose	M429	CNOT6L	no
Adipose	M429	CWF19L2	no
Adipose	M429	DCAF10	no
Adipose	M429	EFCAB6	no
Adipose	M429	EIF4ENIF1	no
Adipose	M429	ERCC5	no
Adipose	M429	FAM117B	no
Adipose	M429	FAM49A	no
Adipose	M429	FBXO21	no
Adipose	M429	GSPT2	no
Adipose	M429	HSF2	no
Adipose	M429	KDM5B	no
Adipose	M429	LOC339970	no
Adipose	M429	LOC643888	no
Adipose	M429	LOC644237	no
Adipose	M429	LOC645175	no
Adipose	M429	LOC650339	no
Adipose	M429	MARS	no
Adipose	M429	MSTN	no
Adipose	M429	MYNN	no
Adipose	M429	NR3C2	no
Adipose	M429	NRG4	no
Adipose	M429	OSBP	no
Adipose	M429	PCM1	no
Adipose	M429	PEX1	no
Adipose	M429	PHF16	no
Adipose	M429	PHF3	yes
Adipose	M429	PLD1	no
Adipose	M429	PLSCR4	no
Adipose	M429	POLS	no
Adipose	M429	PRKAG2	no
Adipose	M429	RBM15	no
Adipose	M429	RCOR3	yes
Adipose	M429	RFC1	no
Adipose	M429	RFTN2	no
Adipose	M429	RGS22	no
Adipose	M429	RNF103	no
Adipose	M429	RNF38	yes
Adipose	M429	RPRD2	no
Adipose	M429	SHPRH	no
Adipose	M429	SNRK	no
Adipose	M429	SPATA7	no
Adipose	M429	STK24	no
Adipose	M429	SYPL1	no
Adipose	M429	THAP10	no
Adipose	M429	TIGD7	no
Adipose	M429	TRIM4	no
Adipose	M429	TRMT11	no
Adipose	M429	UBR2	no
Adipose	M429	WDR19	no
Adipose	M429	ZBTB34	no
Adipose	M429	ZC3H4	no
Adipose	M429	ZNF187	no
Adipose	M429	ZNF254	no
Adipose	M429	ZNF256	no
Adipose	M429	ZNF26	no
Adipose	M429	ZNF334	no
Adipose	M429	ZNF33B	no
Adipose	M429	ZNF439	no
Adipose	M429	ZNF451	no
Adipose	M429	ZNF570	no
Adipose	M429	ZNF594	no
Adipose	M43	ADAM28	no
Adipose	M43	ARAP2	no
Adipose	M43	ARHGAP4	no
Adipose	M43	ARRDC5	no
Adipose	M43	BCL11A	no
Adipose	M43	BCL11B	no
Adipose	M43	BEX2	no
Adipose	M43	CACNA1I	no
Adipose	M43	CCL5	no
Adipose	M43	CD2	no
Adipose	M43	CD27	no
Adipose	M43	CD3D	yes
Adipose	M43	CD3G	no
Adipose	M43	CD6	no
Adipose	M43	CD7	no
Adipose	M43	CD8A	no
Adipose	M43	CD96	no
Adipose	M43	CTLA4	no
Adipose	M43	CTSW	no
Adipose	M43	CX3CR1	no
Adipose	M43	CXCR3	no
Adipose	M43	EOMES	no
Adipose	M43	F12	no
Adipose	M43	GCH1	no
Adipose	M43	GNLY	no
Adipose	M43	GZMA	yes
Adipose	M43	GZMH	no
Adipose	M43	GZMK	no
Adipose	M43	HLA.DOB	no
Adipose	M43	HRASLS2	no
Adipose	M43	ICOS	no
Adipose	M43	IL2RA	no
Adipose	M43	IL2RB	no
Adipose	M43	IL32	no
Adipose	M43	IL7R	no
Adipose	M43	ITGA4	no
Adipose	M43	ITGB7	no
Adipose	M43	ITK	yes
Adipose	M43	KIAA0748	no
Adipose	M43	KLRB1	no
Adipose	M43	KLRC3	no
Adipose	M43	KLRD1	no
Adipose	M43	KLRF1	no
Adipose	M43	KLRG1	no
Adipose	M43	LCK	no
Adipose	M43	LOC197135	no
Adipose	M43	LOC202134	no
Adipose	M43	LOC339192	no
Adipose	M43	LOC648293	no
Adipose	M43	LOC650815	no
Adipose	M43	LOC653316	no
Adipose	M43	LYSMD2	no
Adipose	M43	MAP4K1	no
Adipose	M43	MCOLN2	no
Adipose	M43	MIAT	no
Adipose	M43	NKG7	yes
Adipose	M43	P2RY10	no
Adipose	M43	P2RY8	no
Adipose	M43	PATL2	no
Adipose	M43	PRF1	no
Adipose	M43	PRKCQ	no
Adipose	M43	PTPRCAP	no
Adipose	M43	PVRIG	no
Adipose	M43	PYHIN1	no
Adipose	M43	RNF166	no
Adipose	M43	RUNX3	no
Adipose	M43	S1PR5	no
Adipose	M43	SAMD3	no
Adipose	M43	SBK1	no
Adipose	M43	SH2D1A	no
Adipose	M43	SLAMF6	no
Adipose	M43	SPOCK2	no
Adipose	M43	TARP	no
Adipose	M43	TNF	no
Adipose	M43	TOE1	no
Adipose	M43	TRAT1	no
Adipose	M43	VAV1	no
Adipose	M43	ZAP70	no
Adipose	M43	ZNF683	no
Adipose	M430	AZIN1	no
Adipose	M430	C4orf42	no
Adipose	M430	DCUN1D4	no
Adipose	M430	FAM160B1	yes
Adipose	M430	KAT2B	no
Adipose	M430	KCTD9	no
Adipose	M430	KIAA1600	no
Adipose	M430	MAP4K5	no
Adipose	M430	RPS6KB1	yes
Adipose	M430	SLC16A14	no
Adipose	M430	UPF2	no
Adipose	M430	ZDHHC17	no
Adipose	M430	ZNF197	no
Adipose	M430	ZNF507	no
Adipose	M431	ADCK1	no
Adipose	M431	ARL5B	no
Adipose	M431	B3GALNT1	no
Adipose	M431	C12orf29	no
Adipose	M431	C21orf66	no
Adipose	M431	CARD8	no
Adipose	M431	CDH13	no
Adipose	M431	CLDN12	no
Adipose	M431	DCP2	no
Adipose	M431	GRPEL2	no
Adipose	M431	HSZFP36	no
Adipose	M431	JAK2	no
Adipose	M431	MIER1	no
Adipose	M431	NAGLU	no
Adipose	M431	PPAT	no
Adipose	M431	RAMP3	no
Adipose	M431	RFC5	no
Adipose	M431	RSBN1	yes
Adipose	M431	SLC38A9	no
Adipose	M431	SNORA25	no
Adipose	M431	SWAP70	no
Adipose	M431	TGDS	no
Adipose	M431	UBE3A	no
Adipose	M431	WDR75	no
Adipose	M431	ZFP37	no
Adipose	M431	ZNF135	no
Adipose	M431	ZNF17	no
Adipose	M431	ZNF175	no
Adipose	M431	ZNF227	no
Adipose	M431	ZNF30	no
Adipose	M431	ZNF543	no
Adipose	M431	ZNF567	no
Adipose	M431	ZNF613	no
Adipose	M431	ZNF614	no
Adipose	M431	ZNF615	yes
Adipose	M431	ZNF630	no
Adipose	M431	ZNF792	no
Adipose	M431	ZNF816A	no
Adipose	M431	ZNF823	no
Adipose	M431	ZSCAN16	no
Adipose	M432	C11orf73	no
Adipose	M432	C22orf39	no
Adipose	M432	C3orf32	no
Adipose	M432	GNA13	yes
Adipose	M432	MAP2K1IP1	no
Adipose	M432	NTHL1	no
Adipose	M432	OR2AG1	no
Adipose	M432	RHOD	no
Adipose	M432	SETDB2	no
Adipose	M432	UTP18	no
Adipose	M432	ZNF362	no
Adipose	M434	ABCB10	no
Adipose	M434	ABI1	no
Adipose	M434	ATPBD4	no
Adipose	M434	BBS7	no
Adipose	M434	BIRC6	no
Adipose	M434	C10orf119	no
Adipose	M434	C1orf55	no
Adipose	M434	CAND1	yes
Adipose	M434	CCDC126	no
Adipose	M434	CCDC41	no
Adipose	M434	CPSF6	no
Adipose	M434	CSTF2T	no
Adipose	M434	CTAGE5	no
Adipose	M434	CUL4B	no
Adipose	M434	EIF2C3	no
Adipose	M434	EML4	no
Adipose	M434	EPS15	no
Adipose	M434	FOXN2	no
Adipose	M434	FTSJD1	no
Adipose	M434	GDAP2	no
Adipose	M434	GPR137C	no
Adipose	M434	IKZF5	no
Adipose	M434	INTS6	no
Adipose	M434	JMJD1C	no
Adipose	M434	LOC203547	no
Adipose	M434	LOC285033	no
Adipose	M434	LOC441294	no
Adipose	M434	LOC651309	no
Adipose	M434	MARCH7	yes
Adipose	M434	NARG1	no
Adipose	M434	NFXL1	no
Adipose	M434	NUP155	no
Adipose	M434	PAQR3	no
Adipose	M434	PCDHB12	no
Adipose	M434	RFX7	no
Adipose	M434	RPS27A	no
Adipose	M434	RUFY2	no
Adipose	M434	SCML1	no
Adipose	M434	SMAD4	no
Adipose	M434	SMARCAD1	no
Adipose	M434	SMC2	no
Adipose	M434	SMC4	no
Adipose	M434	SNX13	no
Adipose	M434	SON	no
Adipose	M434	SRBD1	no
Adipose	M434	STARD10	no
Adipose	M434	TET1	no
Adipose	M434	THOC1	no
Adipose	M434	TMEM209	no
Adipose	M434	TNNT2	no
Adipose	M434	TOR1AIP2	no
Adipose	M434	TRPC6	no
Adipose	M434	TTC30A	no
Adipose	M434	USP19	no
Adipose	M434	VPS54	no
Adipose	M434	WDFY1	no
Adipose	M434	ZBTB33	no
Adipose	M434	ZC3H12C	no
Adipose	M434	ZFY	no
Adipose	M434	ZNF518A	no
Adipose	M434	ZNF697	no
Adipose	M434	ZNF800	no
Adipose	M436	AFAP1L2	no
Adipose	M436	ANGPT2	no
Adipose	M436	BMP5	no
Adipose	M436	CADPS2	no
Adipose	M436	CDH6	no
Adipose	M436	CHSY3	no
Adipose	M436	COPG2IT1	no
Adipose	M436	EDNRA	no
Adipose	M436	FAM38B	no
Adipose	M436	FILIP1	no
Adipose	M436	GFRA1	no
Adipose	M436	GPR116	no
Adipose	M436	HNRNPU	no
Adipose	M436	ITM2A	no
Adipose	M436	KCNJ8	no
Adipose	M436	LDB2	no
Adipose	M436	LOC100127983	no
Adipose	M436	LRRC1	no
Adipose	M436	MIR219.2	no
Adipose	M436	MKLN1	no
Adipose	M436	MON2	no
Adipose	M436	NASP	no
Adipose	M436	NAV2	no
Adipose	M436	PCDH19	no
Adipose	M436	PRKCH	no
Adipose	M436	PTK2	yes
Adipose	M436	RUNDC3B	no
Adipose	M436	SEMA5A	no
Adipose	M436	SERBP1	no
Adipose	M436	SIAE	no
Adipose	M436	SLC38A11	no
Adipose	M436	SRD5A1	no
Adipose	M436	TAF10	no
Adipose	M436	TRPC1	no
Adipose	M436	ZNF260	no
Adipose	M436	ZNF322A	yes
Adipose	M436	ZNF532	no
Adipose	M438	ACSL4	no
Adipose	M438	AGFG1	yes
Adipose	M438	AMZ2	no
Adipose	M438	APITD1	no
Adipose	M438	ARHGAP18	no
Adipose	M438	ARL6	no
Adipose	M438	ATP2B1	no
Adipose	M438	BDH2	no
Adipose	M438	BIRC2	no
Adipose	M438	BTLA	no
Adipose	M438	BZW1	no
Adipose	M438	C12orf23	no
Adipose	M438	C17orf59	no
Adipose	M438	C1orf201	no
Adipose	M438	C4orf46	no
Adipose	M438	C6orf182	no
Adipose	M438	CBY1	no
Adipose	M438	CCDC47	no
Adipose	M438	CHAC2	no
Adipose	M438	CLIC2	no
Adipose	M438	CNIH4	no
Adipose	M438	COG7	no
Adipose	M438	CREBL2	no
Adipose	M438	CRY1	no
Adipose	M438	CRYM	no
Adipose	M438	CTSO	no
Adipose	M438	CYB5RL	no
Adipose	M438	DAP3	no
Adipose	M438	DMXL1	no
Adipose	M438	EIF1	no
Adipose	M438	EIF3A	no
Adipose	M438	ERCC3	no
Adipose	M438	EXOSC8	no
Adipose	M438	FAM172A	no
Adipose	M438	FAM76A	no
Adipose	M438	FKRP	no
Adipose	M438	FLJ46552	no
